"covar","value","std_error","t_value","p_value","id_covar","aic","r2","sig_lags","iter_start","iter_end","start_date","end_date","n","pe"
"Intercept",1.03715249705288,0.52283104905654,1.98372399444226,0.0504035810842511,"bottom_NH4_ugL",60.630239143686,0.444345350441444,1,47,147,"2004-05-18","2012-09-18",101,0.878015411716356
"bottom_NH4_ugL",0.00130626611319644,0.000541131704610198,2.4139522819817,0.0178526190209081,"bottom_NH4_ugL",60.630239143686,0.444345350441444,1,47,147,"2004-05-18","2012-09-18",101,0.878015411716356
"tli_lag_1",0.615834533775403,0.0794147582303681,7.75466106676264,1.46473416863243e-11,"bottom_NH4_ugL",60.630239143686,0.444345350441444,1,47,147,"2004-05-18","2012-09-18",101,0.878015411716356
"tli_lag_9",0.130016331579297,0.082411325827257,1.5776512545354,0.118233938457834,"bottom_NH4_ugL",60.630239143686,0.444345350441444,1,47,147,"2004-05-18","2012-09-18",101,0.878015411716356
"Intercept",0.995982756522532,0.502953980238016,1.98026617872911,0.0507975808993998,"bottom_NH4_ugL",55.9123145856878,0.445441668392301,1,48,148,"2004-06-15","2012-10-17",101,0.879171540207031
"bottom_NH4_ugL",0.0011086233669988,0.000535133675406002,2.07167557929838,0.0412231667585546,"bottom_NH4_ugL",55.9123145856878,0.445441668392301,1,48,148,"2004-06-15","2012-10-17",101,0.879171540207031
"tli_lag_1",0.61189161393651,0.0773965407276938,7.90592975065054,7.20927902124395e-12,"bottom_NH4_ugL",55.9123145856878,0.445441668392301,1,48,148,"2004-06-15","2012-10-17",101,0.879171540207031
"tli_lag_9",0.14301847551272,0.078876838246891,1.81318722569813,0.0732121968212242,"bottom_NH4_ugL",55.9123145856878,0.445441668392301,1,48,148,"2004-06-15","2012-10-17",101,0.879171540207031
"Intercept",0.814192023642013,0.514578644716424,1.58224992817318,0.117180137178442,"bottom_NH4_ugL",60.3181896426099,0.441908822018069,1,49,149,"2004-07-28","2012-11-13",101,0.880336166197428
"bottom_NH4_ugL",0.00113019389156818,0.000548011877216991,2.06235291342174,0.0421226713433288,"bottom_NH4_ugL",60.3181896426099,0.441908822018069,1,49,149,"2004-07-28","2012-11-13",101,0.880336166197428
"tli_lag_1",0.630829260456613,0.0811198846443988,7.77650588658931,1.32237665986555e-11,"bottom_NH4_ugL",60.3181896426099,0.441908822018069,1,49,149,"2004-07-28","2012-11-13",101,0.880336166197428
"tli_lag_9",0.164300451468692,0.0801127957148924,2.05086403492157,0.0432543747964397,"bottom_NH4_ugL",60.3181896426099,0.441908822018069,1,49,149,"2004-07-28","2012-11-13",101,0.880336166197428
"Intercept",0.773426067848046,0.503174934489405,1.53709180413145,0.127858781663151,"bottom_NH4_ugL",60.3460787031214,0.459390646817498,1,50,150,"2004-08-25","2012-12-06",101,0.877707523928093
"bottom_NH4_ugL",0.00114518103825002,0.000550430352874066,2.08051941952414,0.0403852068265178,"bottom_NH4_ugL",60.3460787031214,0.459390646817498,1,50,150,"2004-08-25","2012-12-06",101,0.877707523928093
"tli_lag_1",0.639424579013001,0.0792937116980902,8.06400110827957,3.43002412357213e-12,"bottom_NH4_ugL",60.3460787031214,0.459390646817498,1,50,150,"2004-08-25","2012-12-06",101,0.877707523928093
"tli_lag_9",0.165007207081554,0.0800300249245918,2.06181626504592,0.042174960540285,"bottom_NH4_ugL",60.3460787031214,0.459390646817498,1,50,150,"2004-08-25","2012-12-06",101,0.877707523928093
"Intercept",0.751753095481115,0.493248027681537,1.52408738259868,0.131072723052355,"bottom_NH4_ugL",60.3905824903186,0.471915362984803,1,51,151,"2004-10-06","2013-01-15",101,0.87330808438881
"bottom_NH4_ugL",0.00115073699484226,0.000553526950855563,2.07891773483407,0.0405358691949614,"bottom_NH4_ugL",60.3905824903186,0.471915362984803,1,51,151,"2004-10-06","2013-01-15",101,0.87330808438881
"tli_lag_1",0.643181323152566,0.0779409389993791,8.25216287370736,1.41350078030467e-12,"bottom_NH4_ugL",60.3905824903186,0.471915362984803,1,51,151,"2004-10-06","2013-01-15",101,0.87330808438881
"tli_lag_9",0.166124356135622,0.0799307566689455,2.07835335306121,0.0405890730829205,"bottom_NH4_ugL",60.3905824903186,0.471915362984803,1,51,151,"2004-10-06","2013-01-15",101,0.87330808438881
"Intercept",0.734289165858185,0.488272316616092,1.50385172550244,0.136200123337714,"bottom_NH4_ugL",60.1119544945815,0.479413769463885,1,52,152,"2004-10-19","2013-02-19",101,0.872712179449398
"bottom_NH4_ugL",0.00116783971194463,0.000553388332948551,2.11034393465105,0.0376667360192683,"bottom_NH4_ugL",60.1119544945815,0.479413769463885,1,52,152,"2004-10-19","2013-02-19",101,0.872712179449398
"tli_lag_1",0.644755234543957,0.0768266036601065,8.39234332675255,7.29262273192011e-13,"bottom_NH4_ugL",60.1119544945815,0.479413769463885,1,52,152,"2004-10-19","2013-02-19",101,0.872712179449398
"tli_lag_9",0.168919205274645,0.0799183012438194,2.11364859669998,0.037375493733956,"bottom_NH4_ugL",60.1119544945815,0.479413769463885,1,52,152,"2004-10-19","2013-02-19",101,0.872712179449398
"Intercept",0.730478363843572,0.490904082273149,1.48802666390767,0.140318639225813,"bottom_NH4_ugL",60.4557479001638,0.483196117152073,1,53,153,"2004-11-17","2013-03-19",101,0.869588133252682
"bottom_NH4_ugL",0.00118326643155175,0.000555617714865727,2.12964129813194,0.0359934320030571,"bottom_NH4_ugL",60.4557479001638,0.483196117152073,1,53,153,"2004-11-17","2013-03-19",101,0.869588133252682
"tli_lag_1",0.648949002821396,0.0766366836425829,8.46786384765755,5.10351766550584e-13,"bottom_NH4_ugL",60.4557479001638,0.483196117152073,1,53,153,"2004-11-17","2013-03-19",101,0.869588133252682
"tli_lag_9",0.164960583952182,0.0803324680404897,2.05347337105387,0.0429950757213549,"bottom_NH4_ugL",60.4557479001638,0.483196117152073,1,53,153,"2004-11-17","2013-03-19",101,0.869588133252682
"Intercept",0.990545914386235,0.553641169965983,1.78914785988025,0.0770711747683634,"bottom_NH4_ugL",60.8791073787327,0.492000013762434,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"bottom_NH4_ugL",0.00110790110877663,0.000556689282527322,1.99016065792906,0.0497129378907182,"bottom_NH4_ugL",60.8791073787327,0.492000013762434,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"tli_lag_1",0.679275889990744,0.0801905267254031,8.47077476266982,5.43501720846842e-13,"bottom_NH4_ugL",60.8791073787327,0.492000013762434,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"tli_lag_4",-0.0790017978850034,0.0817337956318564,-0.966574441750406,0.336436081858783,"bottom_NH4_ugL",60.8791073787327,0.492000013762434,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"tli_lag_9",0.154285517015023,0.080242435102171,1.92274221013575,0.057784062471952,"bottom_NH4_ugL",60.8791073787327,0.492000013762434,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"Intercept",0.71058510688426,0.482113963381895,1.47389447486587,0.14407835997839,"bottom_NH4_ugL",59.5818212972477,0.498937297061884,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"bottom_NH4_ugL",0.00119401722784625,0.000553202404621919,2.15837317023648,0.033621591520137,"bottom_NH4_ugL",59.5818212972477,0.498937297061884,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"tli_lag_1",0.656758780208381,0.0756099916853164,8.68613744783581,1.81672192573194e-13,"bottom_NH4_ugL",59.5818212972477,0.498937297061884,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"tli_lag_9",0.162313084273319,0.0798957861101484,2.03156001305934,0.0452147571034243,"bottom_NH4_ugL",59.5818212972477,0.498937297061884,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"Intercept",0.656107716368012,0.480488760487918,1.3655006533384,0.175576073316081,"bottom_NH4_ugL",60.1010469416628,0.510692190844033,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"bottom_NH4_ugL",0.00119091292466785,0.000556609166479464,2.13958554114431,0.0351565980707307,"bottom_NH4_ugL",60.1010469416628,0.510692190844033,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"tli_lag_1",0.668343811889297,0.0754918660594235,8.8531897113685,8.23301737397938e-14,"bottom_NH4_ugL",60.1010469416628,0.510692190844033,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"tli_lag_9",0.162751233742381,0.0801568250726757,2.03041018147637,0.0453338927164916,"bottom_NH4_ugL",60.1010469416628,0.510692190844033,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"Intercept",0.714558111914292,0.479716922785408,1.48954118142281,0.139920313364978,"bottom_NH4_ugL",61.1062341855159,0.505053513605987,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"bottom_NH4_ugL",0.001163169326334,0.000560476537810771,2.07532206589299,0.0408758617339174,"bottom_NH4_ugL",61.1062341855159,0.505053513605987,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"tli_lag_1",0.649654157709228,0.0748107584870101,8.68396699683284,1.83549162152732e-13,"bottom_NH4_ugL",61.1062341855159,0.505053513605987,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"tli_lag_9",0.169559185629331,0.0827554042371236,2.04891979191454,0.043448453927801,"bottom_NH4_ugL",61.1062341855159,0.505053513605987,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"Intercept",0.725153293325995,0.53014365838764,1.36784300227499,0.174884084417189,"bottom_NH4_ugL",64.4580295912004,0.507126608563316,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"bottom_NH4_ugL",0.00111611432317694,0.000572689956141568,1.94889802275673,0.0545299260311792,"bottom_NH4_ugL",64.4580295912004,0.507126608563316,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_1",0.67063618670176,0.0817157817016008,8.20693595211147,1.87715413779012e-12,"bottom_NH4_ugL",64.4580295912004,0.507126608563316,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_4",-0.0468111787864653,0.0824524651867592,-0.567735345212972,0.571676936392172,"bottom_NH4_ugL",64.4580295912004,0.507126608563316,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_9",0.192136347743941,0.0823913402207627,2.33199687284031,0.0220107581911274,"bottom_NH4_ugL",64.4580295912004,0.507126608563316,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"Intercept",0.503712864339334,0.448043597262634,1.12424966547188,0.263964499166059,"bottom_NH4_ugL",58.3594843019552,0.53920087590204,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"bottom_NH4_ugL",0.0010134016613618,0.000556933148516954,1.81961096059799,0.0722186877013988,"bottom_NH4_ugL",58.3594843019552,0.53920087590204,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"tli_lag_1",0.669707030046905,0.0728278420113048,9.19575551810184,1.62226488258218e-14,"bottom_NH4_ugL",58.3594843019552,0.53920087590204,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"tli_lag_9",0.196654543464594,0.078861378549817,2.49367367247285,0.0145126834438314,"bottom_NH4_ugL",58.3594843019552,0.53920087590204,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"Intercept",0.676271843776368,0.437394867967409,1.54613575353325,0.125660622318413,"bottom_NH4_ugL",58.8563362830229,0.521625697270169,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"bottom_NH4_ugL",0.000987178825292503,0.000560325735760982,1.76179454608097,0.0815769201399389,"bottom_NH4_ugL",58.8563362830229,0.521625697270169,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"tli_lag_1",0.643969568750003,0.0724269700879003,8.89129516212615,6.87253706831573e-14,"bottom_NH4_ugL",58.8563362830229,0.521625697270169,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"tli_lag_9",0.182117497811773,0.0782006331653805,2.32884940236515,0.0221583810177113,"bottom_NH4_ugL",58.8563362830229,0.521625697270169,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"Intercept",0.570188752244548,0.439449348227138,1.29750733399617,0.197847758488522,"bottom_NH4_ugL",60.3566301621142,0.523384027658599,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"bottom_NH4_ugL",0.00102341371277601,0.000567671032437115,1.80282884680993,0.074838185140178,"bottom_NH4_ugL",60.3566301621142,0.523384027658599,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"tli_lag_1",0.65910868213861,0.0740319231465497,8.90303336891401,6.50056800335293e-14,"bottom_NH4_ugL",60.3566301621142,0.523384027658599,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"tli_lag_9",0.191123233996891,0.0784969922581318,2.43478416814233,0.0169194749333801,"bottom_NH4_ugL",60.3566301621142,0.523384027658599,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"Intercept",0.764391872875923,0.436311093953504,1.75194232617285,0.0832673643179434,"bottom_NH4_ugL",61.6887220531714,0.503558409898478,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"bottom_NH4_ugL",0.00105952157835312,0.000572703603867827,1.85003476701998,0.0676646114172269,"bottom_NH4_ugL",61.6887220531714,0.503558409898478,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"tli_lag_1",0.627518463632033,0.0740210278379776,8.47757025213956,4.87459161740593e-13,"bottom_NH4_ugL",61.6887220531714,0.503558409898478,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"tli_lag_9",0.176719359914584,0.0788047798150757,2.24249544671372,0.0274422160044823,"bottom_NH4_ugL",61.6887220531714,0.503558409898478,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"Intercept",0.784666585725045,0.43520773137302,1.80297023504048,0.0748157906595746,"bottom_NH4_ugL",61.9666753549781,0.499273436637477,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"bottom_NH4_ugL",0.00105247966216212,0.000573480060328481,1.83525066513957,0.0698466912083859,"bottom_NH4_ugL",61.9666753549781,0.499273436637477,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"tli_lag_1",0.629795958959073,0.0752625920636584,8.36798124659832,8.182103209894e-13,"bottom_NH4_ugL",61.9666753549781,0.499273436637477,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"tli_lag_9",0.170404467153805,0.0787964924099242,2.16258950039689,0.0332852255197452,"bottom_NH4_ugL",61.9666753549781,0.499273436637477,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"Intercept",0.73546962224395,0.434305875246054,1.69343696266433,0.0939094734005003,"bottom_NH4_ugL",62.7701138415463,0.499945295292998,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"bottom_NH4_ugL",0.00106144505796863,0.000576283750599956,1.84187920770554,0.0688611816182514,"bottom_NH4_ugL",62.7701138415463,0.499945295292998,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"tli_lag_1",0.627027460247941,0.0759218945171459,8.25884896887465,1.36961346235408e-12,"bottom_NH4_ugL",62.7701138415463,0.499945295292998,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"tli_lag_9",0.183710752381179,0.078697145209318,2.33440173582595,0.0218517044358772,"bottom_NH4_ugL",62.7701138415463,0.499945295292998,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"Intercept",0.816888097070912,0.423799794382976,1.92753301888748,0.0571388260957761,"bottom_NH4_ugL",61.9438750681147,0.501246232864949,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
"bottom_NH4_ugL",0.00106108713668329,0.000573432611138675,1.85041296234665,0.067609547941696,"bottom_NH4_ugL",61.9438750681147,0.501246232864949,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
"tli_lag_1",0.625267592401647,0.0753713048454755,8.29583080302983,1.15030310332497e-12,"bottom_NH4_ugL",61.9438750681147,0.501246232864949,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
"tli_lag_9",0.168095449579985,0.0772906640949515,2.17484804339991,0.0323238594444276,"bottom_NH4_ugL",61.9438750681147,0.501246232864949,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
"Intercept",0.764427115861131,0.418929612172358,1.82471492501377,0.0714373254215778,"bottom_NH4_ugL",59.2846294870263,0.513960397357102,1,66,166,"2005-12-13","2014-04-15",101,0.909496865277111
"bottom_NH4_ugL",0.00106812749001644,0.000564910318125009,1.89079125614426,0.0619426589536433,"bottom_NH4_ugL",59.2846294870263,0.513960397357102,1,66,166,"2005-12-13","2014-04-15",101,0.909496865277111
"tli_lag_1",0.63403318826228,0.074487939482751,8.51189055120932,4.14429276896917e-13,"bottom_NH4_ugL",59.2846294870263,0.513960397357102,1,66,166,"2005-12-13","2014-04-15",101,0.909496865277111
"tli_lag_9",0.170877172037095,0.0761856252439559,2.24290568581572,0.0274147016739359,"bottom_NH4_ugL",59.2846294870263,0.513960397357102,1,66,166,"2005-12-13","2014-04-15",101,0.909496865277111
"Intercept",0.486551663117033,0.426947726463908,1.13960476414005,0.257578893722165,"bottom_NH4_ugL",59.568431820216,0.528790836717102,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"bottom_NH4_ugL",0.00117773905152659,0.000563992244161168,2.08821852378175,0.0397011754431746,"bottom_NH4_ugL",59.568431820216,0.528790836717102,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"tli_lag_1",0.492966350033028,0.101179038133667,4.87221818991573,4.91002444393398e-06,"bottom_NH4_ugL",59.568431820216,0.528790836717102,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"tli_lag_2",0.202668586454594,0.100295676500273,2.0207110966946,0.0463847144444514,"bottom_NH4_ugL",59.568431820216,0.528790836717102,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"tli_lag_9",0.174073784612352,0.0751914903742769,2.31507293905033,0.022962984148604,"bottom_NH4_ugL",59.568431820216,0.528790836717102,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"Intercept",0.591624362447953,0.411972407527445,1.43607763927379,0.154525646802503,"bottom_NH4_ugL",61.0562792203141,0.52962722717295,1,68,168,"2006-02-22","2014-06-17",101,0.91137746265397
"bottom_NH4_ugL",0.00102690707238109,0.000572851606804342,1.79262318580147,0.0764694279385672,"bottom_NH4_ugL",61.0562792203141,0.52962722717295,1,68,168,"2006-02-22","2014-06-17",101,0.91137746265397
"tli_lag_1",0.635674782499709,0.0748234634884365,8.49566102480606,4.47492337182029e-13,"bottom_NH4_ugL",61.0562792203141,0.52962722717295,1,68,168,"2006-02-22","2014-06-17",101,0.91137746265397
"tli_lag_9",0.209778596854965,0.0760464378692605,2.75855914797242,0.00706099881560128,"bottom_NH4_ugL",61.0562792203141,0.52962722717295,1,68,168,"2006-02-22","2014-06-17",101,0.91137746265397
"Intercept",0.701941946253734,0.407627749982408,1.72201707632522,0.0885796575621193,"bottom_NH4_ugL",60.7134514406208,0.531223624958306,1,69,169,"2006-03-22","2014-07-22",101,0.912441649364448
"bottom_NH4_ugL",0.00108017621252141,0.00057440307785629,1.88051954135186,0.0633449362635386,"bottom_NH4_ugL",60.7134514406208,0.531223624958306,1,69,169,"2006-03-22","2014-07-22",101,0.912441649364448
"tli_lag_1",0.630431631081107,0.0738355971358013,8.53831560299557,3.65732994034642e-13,"bottom_NH4_ugL",60.7134514406208,0.531223624958306,1,69,169,"2006-03-22","2014-07-22",101,0.912441649364448
"tli_lag_9",0.188187279889423,0.0778335438590585,2.41781718471144,0.0176761046633696,"bottom_NH4_ugL",60.7134514406208,0.531223624958306,1,69,169,"2006-03-22","2014-07-22",101,0.912441649364448
"Intercept",0.707839035866422,0.404250533461971,1.75099097533537,0.0834321142573934,"bottom_NH4_ugL",60.4392766298907,0.532963090973156,1,70,170,"2006-04-18","2014-08-19",101,0.912568416012209
"bottom_NH4_ugL",0.00110120157664967,0.000574652236370999,1.91629216237615,0.0585738950386128,"bottom_NH4_ugL",60.4392766298907,0.532963090973156,1,70,170,"2006-04-18","2014-08-19",101,0.912568416012209
